,per_tst,Acuracia,Recall,Precision
3,0.1,0.36363636363636365,0.14935064935064934,0.36363636363636365
4,0.1,0.5909090909090909,0.5636363636363636,0.5909090909090909
5,0.1,0.5909090909090909,0.5397727272727273,0.5909090909090909
6,0.1,0.5,0.25,0.5
7,0.1,0.6818181818181818,0.722979797979798,0.6818181818181818
8,0.1,0.7272727272727273,0.8099173553719009,0.7272727272727273
9,0.1,0.6818181818181818,0.8151515151515152,0.6818181818181818
10,0.2,0.37209302325581395,0.13845321795565171,0.37209302325581395
11,0.2,0.627906976744186,0.6396423685753372,0.627906976744186
12,0.2,0.2558139534883721,0.06699889258028793,0.2558139534883721
13,0.2,0.6511627906976745,0.6627906976744186,0.6511627906976745
14,0.2,0.6976744186046512,0.6335176451455521,0.6976744186046512
15,0.2,0.5813953488372093,0.5989398084815322,0.5813953488372093
16,0.2,0.7674418604651163,0.708139534883721,0.7674418604651163
17,0.2,0.5581395348837209,0.5563035495716033,0.5581395348837209
18,0.2,0.7209302325581395,0.6804569563443492,0.7209302325581395
19,0.2,0.2558139534883721,0.06544077879935101,0.2558139534883721
20,0.3,0.6461538461538462,0.6732816203404438,0.6461538461538462
21,0.3,0.6615384615384615,0.6222222222222222,0.6615384615384615
22,0.3,0.5230769230769231,0.47530364372469636,0.5230769230769231
23,0.3,0.676923076923077,0.6435555555555555,0.676923076923077
24,0.3,0.7538461538461538,0.6931538461538461,0.7538461538461538
25,0.3,0.3230769230769231,0.10600961538461538,0.3230769230769231
26,0.3,0.6923076923076923,0.6817539947974731,0.6923076923076923
27,0.3,0.4,0.3578839764886277,0.4
28,0.3,0.3230769230769231,0.11282051282051282,0.3230769230769231
29,0.3,0.6615384615384615,0.6036175318933938,0.6615384615384615
30,0.4,0.6511627906976745,0.5977067183462532,0.6511627906976745
31,0.4,0.6395348837209303,0.5965860151906663,0.6395348837209303
32,0.4,0.313953488372093,0.10212944802465676,0.313953488372093
33,0.4,0.2441860465116279,0.11653995229576625,0.2441860465116279
34,0.4,0.627906976744186,0.5885119776184649,0.627906976744186
35,0.4,0.38372093023255816,0.14724175229853975,0.38372093023255816
36,0.4,0.32558139534883723,0.10852713178294572,0.32558139534883723
37,0.4,0.6395348837209303,0.5729820351913375,0.6395348837209303
38,0.4,0.4186046511627907,0.17729138166894665,0.4186046511627907
39,0.4,0.6162790697674418,0.5854263565891472,0.6162790697674418
40,0.5,0.37383177570093457,0.13975019652371387,0.37383177570093457
41,0.5,0.35514018691588783,0.1892325024197515,0.35514018691588783
42,0.5,0.6822429906542056,0.6724620681826781,0.6822429906542056
43,0.5,0.6355140186915887,0.6540356839422259,0.6355140186915887
44,0.5,0.794392523364486,0.7692283404900228,0.794392523364486
45,0.5,0.411214953271028,0.3016782232941413,0.411214953271028
46,0.5,0.6542056074766355,0.6341393583275029,0.6542056074766355
47,0.5,0.6261682242990654,0.6226119674717805,0.6261682242990654
48,0.5,0.29906542056074764,0.08944012577517686,0.29906542056074764
49,0.5,0.42990654205607476,0.2655506487282188,0.42990654205607476
50,0.6,0.4728682170542636,0.43907998977766416,0.4728682170542636
51,0.6,0.6124031007751938,0.5973606642767412,0.6124031007751938
52,0.6,0.37209302325581395,0.13845321795565171,0.37209302325581395
53,0.6,0.34108527131782945,0.11633916230995733,0.34108527131782945
54,0.6,0.5581395348837209,0.594434901338971,0.5581395348837209
55,0.6,0.6589147286821705,0.6025839793281654,0.6589147286821705
56,0.6,0.6744186046511628,0.6661068044788975,0.6744186046511628
57,0.6,0.37209302325581395,0.13845321795565171,0.37209302325581395
58,0.6,0.3333333333333333,0.4634205426356589,0.3333333333333333
59,0.6,0.34108527131782945,0.11633916230995733,0.34108527131782945
60,0.7,0.37333333333333335,0.30105263157894735,0.37333333333333335
