	per_tst	Acuracia	Recall	Precision
51	0,6	0,5714285714285714	0,4013605442176871	0,5714285714285714
52	0,6	0,5952380952380952	0,42048794826572605	0,5952380952380952
53	0,6	0,3333333333333333	0,1111111111111111	0,3333333333333333
54	0,6	0,6507936507936508	0,4883720930232558	0,6507936507936508
55	0,6	0,36507936507936506	0,13328294280675235	0,36507936507936506
56	0,6	0,6587301587301587	0,49603174603174605	0,6587301587301587
57	0,6	0,6349206349206349	0,48325823836027915	0,6349206349206349
58	0,6	0,2222222222222222	0,11566293183940242	0,2222222222222222
59	0,6	0,29365079365079366	0,086230788611741	0,29365079365079366
60	0,7	0,6054421768707483	0,4839357965408385	0,6054421768707483
61	0,7	0,6122448979591837	0,43971810946600864	0,6122448979591837
62	0,7	0,6122448979591837	0,4367828912941695	0,6122448979591837
63	0,7	0,3129251700680272	0,09792216206210376	0,3129251700680272
64	0,7	0,9183673469387755	0,9232470214169746	0,9183673469387755
65	0,7	0,19047619047619047	0,10851992618909911	0,19047619047619047
66	0,7	0,5850340136054422	0,4121893655421352	0,5850340136054422
67	0,7	0,3401360544217687	0,1156925355176084	0,3401360544217687
68	0,7	0,6258503401360545	0,46770267740123567	0,6258503401360545
69	0,7	0,32653061224489793	0,10662224073302791	0,32653061224489793
70	0,8	0,3333333333333333	0,11111111111111109	0,3333333333333333
71	0,8	0,625	0,4793245547555892	0,625
72	0,8	0,6845238095238095	0,7443001443001444	0,6845238095238095
73	0,8	0,625	0,4811507936507936	0,625
74	0,8	0,6488095238095238	0,4760544471709521	0,6488095238095238
75	0,8	0,6309523809523809	0,46476403061224486	0,6309523809523809
76	0,8	0,32142857142857145	0,10331632653061225	0,32142857142857145
77	0,8	0,8214285714285714	0,8469673688024502	0,8214285714285714
78	0,8	0,2916666666666667	0,08506944444444445	0,2916666666666667
79	0,8	0,3333333333333333	0,11522633744855967	0,3333333333333333
80	0,9	0,6455026455026455	0,4789186507936508	0,6455026455026455
81	0,9	0,6349206349206349	0,44623194623194623	0,6349206349206349
82	0,9	0,6084656084656085	0,47201649391430417	0,6084656084656085
83	0,9	0,328042328042328	0,10761176898743036	0,328042328042328
84	0,9	0,3333333333333333	0,1111111111111111	0,3333333333333333
85	0,9	0,6825396825396826	0,8021331989585958	0,6825396825396826
86	0,9	0,5978835978835979	0,4813867576015914	0,5978835978835979
87	0,9	0,6190476190476191	0,4526918429357454	0,6190476190476191
88	0,9	0,328042328042328	0,10761176898743036	0,328042328042328
89	0,9	0,5714285714285714	0,4579463582123157	0,5714285714285714
